CODIGO,correlacao_preco_volume,n_obs,DESCRICAO,NIVEL_1,receita_total
455113,0.047593004629667736,32.0,VENT.MES.40CM 3V TOUCH VF5M  PT M220,D - ELETROS,23093.385000000002
383785,0.04789166392105373,19.0,CUBA LOC.SOB.QUAD.C/M.L129 GELO GE17,W - LOUCAS E PIAS,39868.395000000004
421980,0.04791165368369547,50.0,PRATO SMES.PORC.23CM SOLEIL B. 89841,B - UTILIDADES DOMESTICAS,5581.905000000001
458850,0.04809717184123392,124.0,TAPETE ENTR. 45X70 C/FRANJA    CORAL,V - DECORACAO,15035.895
403805,0.048245150314781916,104.0,PRATO RASO CER.24CM GRECIA AE02-5108,B - UTILIDADES DOMESTICAS,9532.005
202481,0.04877471328930203,119.0,CUBA LOC.SEMI-EN.QUAD.BASIC Q2  BR01,W - LOUCAS E PIAS,422375.5305
450859,0.04889115015871807,122.0,TOALHA RST RAVENNA ESSENCIAL AZ 2533,"K - CAMA, MESA E BANHO",14075.985
471492,0.049170759290092445,125.0,FACA COZ.IX 7               PT 17102,B - UTILIDADES DOMESTICAS,15301.230000000001
319825,0.04922538209182963,41.0,"PORCEL.A 83X83 ESM.CHICAGO GR 2,10M2",C - PISOS E REVESTIMENTOS,95524.92180000001
451906,0.05042261656802555,9.0,COND.SPLIT 18000 COND ATUW18 INV.106,D - ELETROS,76849.668
477879,0.051919237327187014,108.0,POTE VID. TP BAMBU C/COLHER     5749,B - UTILIDADES DOMESTICAS,27615.7665
423042,0.05218669613986556,11.0,"CER.A 80X80 INFINITA BG BR P5 1,92M2",C - PISOS E REVESTIMENTOS,4943.8368
475776,0.052222570392512505,72.0,"PORCEL.A 74X74 ESM.GOB.SHEL.AC1,62M2",C - PISOS E REVESTIMENTOS,318742.3953
370330,0.05295207172568292,35.0,DUCHA HIGI.AQUAJET EXACTA    CR 2195,U - METAIS E ACESSORIOS,27880.65
246706,0.05316099944942645,76.0,PORTA-LAMP.FLUO.ANTIVIB.          88,I - ILUMINACAO,6545.595
476537,0.053949167471970594,84.0,CORTINA 300X250 VOIL LISO C.LUZ   BR,V - DECORACAO,43978.8195
445753,0.0539564133097821,128.0,PRATO SMES.PORC.21CM SAFIRA   092411,B - UTILIDADES DOMESTICAS,24844.085000000003
430089,0.05420957794389897,41.0,"AZ DECO.A 10X30 FOSSILE BR    1,02M2",C - PISOS E REVESTIMENTOS,40692.73068
118126,0.05425311741112388,37.0,ASSADEIRA REFRAT.02PC RETANG.   1512,B - UTILIDADES DOMESTICAS,6799.4115
261595,0.05433490386983601,26.0,FILTRO REFIL CHUVEIRO PLS KDF   0007,U - METAIS E ACESSORIOS,5528.67
486009,0.05444887065901636,22.0,FORNO MICR.30L 800W MS3043   PR M127,D - ELETROS,58375.6005
474383,0.054849161827902386,88.0,TOALHA RST JACQ. LISA MEDALHAO  SORT,"K - CAMA, MESA E BANHO",32265.618000000002
389062,0.054862820540680715,65.0,LUSTRE PALHA TACA   VPS12-4 480300,I - ILUMINACAO,25222.155
456653,0.05568369766609707,43.0,COND.SPLIT 18000 COND.S4UW18 QF  117,D - ELETROS,546976.29175
403425,0.0563574242058145,96.0,"FONTE P/LED 12V 5,0 A 60W IP20  MBIV",I - ILUMINACAO,43432.305
489642,0.05645541018222715,31.0,TV LED 75 UHD SMT 4K        75UT8050,R - ELETRONICOS,971999.5635
386111,0.056574994672108005,40.0,PAINEL LED EMB/SOB 12W BR QD.BR MBIV,I - ILUMINACAO,7348.32
474576,0.05671933094506531,85.0,FURAD/PARAF.1/2 IMP. 600W EFI600 220,F - FERRAMENTAS,412129.473
476536,0.05755717532466335,96.0,CORTINA 240X160 VOIL LISO C.LUZ   CZ,V - DECORACAO,28985.670000000002
378445,0.05806827667297043,56.0,LENCOL SOLTE SPL S/ELAS PRATA BR0001,"K - CAMA, MESA E BANHO",22952.79
430085,0.05825008382068603,25.0,"PORCEL.A 90X90 ESM.BRER.TER.EX1,63M2",C - PISOS E REVESTIMENTOS,66861.28785
478893,0.0583981596580692,29.0,LENCOL JG  CASAL 180F       MARIPOSY,"K - CAMA, MESA E BANHO",9350.985
450220,0.058471543266588086,25.0,CADEIRA FIBRA NADIA               MO,O - MOVEIS,28936.2465
430087,0.05855033768725204,19.0,"PORCEL.A 120X120 ESM.MUNAR.CI.1,44M2",C - PISOS E REVESTIMENTOS,74100.096
303532,0.05874575086832714,105.0,JOGO PEQUENO EMPRESARIO         2796,"L - INFANTIL, LAZER E PETS",12962.775
475771,0.05879075896702938,24.0,"PORCEL.A 74X74 ESM.KHAL.WH EXT1,62M2",C - PISOS E REVESTIMENTOS,106680.5964
374554,0.059543253754450194,146.0,CANECA PLS 350ML             RS D110,B - UTILIDADES DOMESTICAS,5101.005
475541,0.05955223144426758,75.0,TOALHA MESA 140X140 REQUINTE   2  BR,"K - CAMA, MESA E BANHO",17147.34
473845,0.059676622737561975,34.0,"REVEST.A 7X26 CHELSEA ARGIL.MA1,07M2",C - PISOS E REVESTIMENTOS,91348.59426000001
466427,0.05969172633624741,49.0,"REVEST.A 10X10 CAPRI AGAVE MT 1,92M2",C - PISOS E REVESTIMENTOS,123431.41440000001
432696,0.05976593518122536,87.0,FRONHA XUXAO PERCAL 180FIOS GF 02296,"K - CAMA, MESA E BANHO",25773.615
460764,0.05987215312687026,54.0,ROUPEIRO 2.19 6P/AB/3G           NV,O - MOVEIS,331361.31000000006
467111,0.05989523501490289,80.0,TOALHA JG 2PC SANTORINI C/CINTA   RS,"K - CAMA, MESA E BANHO",50047.266500000005
430403,0.05992984957629216,17.0,"REVEST.A 30X90 URBAN.PARK.MATT1,07M2",C - PISOS E REVESTIMENTOS,18939.85065
446074,0.059978444792465044,118.0,"PORCEL.A 60X120 ESM.ROYAL B.SAT2,20M",C - PISOS E REVESTIMENTOS,488663.1057000001
481513,0.060013873721162576,90.0,ORGANIZADOR TAMPA COZ.       CR 0027,B - UTILIDADES DOMESTICAS,17688.51
473520,0.06037205171687376,97.0,"PORCEL.A 60X120 EPO.FROZEN LUX2,20M2",C - PISOS E REVESTIMENTOS,542842.7697000001
446656,0.061749276401479244,32.0,"PORCEL.A 19X90ESM.TANZ.CAN.EXT1,03M2",C - PISOS E REVESTIMENTOS,57750.910350000006
424117,0.061916149588602344,108.0,"TINT.ACR.SELA.PINTA FC  3,6L BR.NEVE",S - TINTAS E QUIMICOS,135987.6
430726,0.06192983212123072,22.0,"PORCEL.A 60X120 NAT.FILO GREIG1,43M2",C - PISOS E REVESTIMENTOS,52095.443400000004
383845,0.06273888919205556,37.0,"PORCEL.A 80X80 POL.ALPHA BG RT2,53M2",C - PISOS E REVESTIMENTOS,97974.05772000001
466424,0.06320552315186062,84.0,"REVEST.A 30X90 ZEUS MARFIM MT 1,62M2",C - PISOS E REVESTIMENTOS,236578.99230000004
467622,0.06429941156445623,81.0,CADEIRA FIBRA INF SOFIA           CM,"L - INFANTIL, LAZER E PETS",42835.8
380615,0.06436131258766012,54.0,FECH.WC RM IXE 587/90B        MARINA,"G - PORTAS, JANELAS E FECHADURAS",31542.0
465861,0.06453100233457686,73.0,TOALHA BNH HANNAH 77X150 RX     1334,"K - CAMA, MESA E BANHO",17121.93
396686,0.06463154553610956,34.0,"REVEST.A 30X90 COLMEIA BR AC  1,62M2",C - PISOS E REVESTIMENTOS,41545.53018
373836,0.06482727248278392,67.0,"PIA IX    1C 1,05   FC S/V 93040/526",W - LOUCAS E PIAS,38284.26
468728,0.0656591910320191,67.0,TABUA FRIOS 2PC QUEIJO      JGQJ-011,B - UTILIDADES DOMESTICAS,7665.3885
403640,0.06574113597697222,128.0,PROTETOR COLCHAO QUEEN C/ELASTICO BR,"K - CAMA, MESA E BANHO",191401.98
396538,0.06622119564333365,42.0,ESTUFA  6 BAND. DP VR EVR   6BD M220,N - INDUSTRIAL E NEGOCIOS,43082.0775
469453,0.06624621350920214,138.0,JARRA/MORINGA VID.500ML         7774,B - UTILIDADES DOMESTICAS,18662.6055
432749,0.06647892812737541,141.0,TORNEIRA FILT.PARE.TIV.CR  ECO 1183,U - METAIS E ACESSORIOS,131363.61000000002
466713,0.06681571423389909,119.0,P.SABONETE PLS 300ML      AZ PSC 700,U - METAIS E ACESSORIOS,11383.785
454579,0.06708064819353028,24.0,FOGAO INDL.3B MISTO BAIXA PRESSAO E3,N - INDUSTRIAL E NEGOCIOS,36629.04
425545,0.06860207201021072,101.0,SUPORTE COND.SPLIT 18000/30000 500MM,D - ELETROS,30733.08
483704,0.06871001469121506,74.0,"PORCEL.A 60X60 ESM.KHAL.WH EXT1,80M2",C - PISOS E REVESTIMENTOS,360596.09880000004
475779,0.06897446969003694,47.0,"PORCEL.A 74X74 ESM.GOBI MF AC 1,62M2",C - PISOS E REVESTIMENTOS,138901.14252
467542,0.06938221021643193,53.0,LENCOL JG SOLTE DPL COLORS LINE 0003,"K - CAMA, MESA E BANHO",12317.025000000001
466425,0.069905645943536,45.0,"PORCEL.A 60X60 ESM.BAL.CAM.EXT1,80M2",C - PISOS E REVESTIMENTOS,105551.52930000001
331172,0.06998043950061555,26.0,"REVEST.A 30X90 DIAMANTE BR AC 1,62M2",C - PISOS E REVESTIMENTOS,32983.35957
471600,0.07021213411508834,99.0,P.SABONETE CER. 260ML       VD 04VDE,U - METAIS E ACESSORIOS,13571.145
61246,0.07024830571667233,169.0,P.DETERGENTE PLS              BR 651,B - UTILIDADES DOMESTICAS,6276.6900000000005
465865,0.07045599564949322,76.0,TOALHA RST HANNAH 48X80 VD      1158,"K - CAMA, MESA E BANHO",9045.855000000001
430301,0.07058035267432529,31.0,BALCAO COZ.0.80 1P/1G FRJ/GRF 500342,O - MOVEIS,40713.3825
461273,0.07100855561055824,131.0,PANO COPA JACQUARD CITRUS    BR 0007,"K - CAMA, MESA E BANHO",41928.663
483611,0.0714194620063069,74.0,"REVEST.A 30X60 STADIO MATTE   2,37M2",C - PISOS E REVESTIMENTOS,125633.9133
124475,0.0717169968223057,45.0,CUBA IX SOB.AC.50X40 RET.C/V94025102,W - LOUCAS E PIAS,78444.975
464786,0.07180986793028199,65.0,"CER.A 67X67 ANTUR.BG HD RT P4 2,71M2",C - PISOS E REVESTIMENTOS,140061.627825
430036,0.07354233432477793,107.0,"CER.A 60X60 BOULEVARD STRE.EXT2,20M2",C - PISOS E REVESTIMENTOS,184616.586
451496,0.07363627036949216,49.0,CORTINA 260X170 C.LUZ TEC ILHOS BGCZ,V - DECORACAO,15120.630000000001
343150,0.07486403118302387,79.0,MESA PLS INF VERSA             BR/RO,"L - INFANTIL, LAZER E PETS",44521.47
446058,0.07508917231867442,138.0,"PORCEL.A 82X82 ESM.CALA.V.CETI2,00M2",C - PISOS E REVESTIMENTOS,610571.8500000001
486457,0.07593476037601724,19.0,SOFA-CAMA 3L 2.10 LINHO           BG,O - MOVEIS,172772.565
337895,0.07632285821353262,210.0,"CORAL.LOC DECORA    FC  0,8L BASE MF",S - TINTAS E QUIMICOS,263225.397225
485640,0.0770434096153978,45.0,"PORCEL.A 74X74 EPO.GOBI MARF. 1,62M2",C - PISOS E REVESTIMENTOS,355974.470145
167484,0.0771494394070183,77.0,LAVAT.LOC.P/COL.FIT 52X43 66006 BR01,W - LOUCAS E PIAS,73343.2875
479535,0.0787112239059316,62.0,"PORCEL.A 80X80 ESM.NICE BG.EXT2,60M2",C - PISOS E REVESTIMENTOS,285605.2836
409419,0.0791294437799297,65.0,MESA SALA 1.10 RED C/VD      CAT/OFF,O - MOVEIS,309740.949
477516,0.07952315337726891,43.0,VASO DEC VID 22CM BOJUDO LJ  0830004,V - DECORACAO,11568.585
434131,0.08014063257811864,14.0,FILETE A 1X120 BEIGE BR          4UN,C - PISOS E REVESTIMENTOS,2976.1724999999997
429183,0.0808313325427246,71.0,CORTINA 360X250 PTK.LISA SLIM   TPCZ,V - DECORACAO,55940.955
411398,0.08090485076986313,91.0,TRAVA PORTA PLS          61500,"G - PORTAS, JANELAS E FECHADURAS",10661.49
343018,0.08099188478818137,46.0,"CER.A 10X10 ACETI.10040 TL P2 1,44M2",C - PISOS E REVESTIMENTOS,154174.26276
483694,0.08232802399709832,69.0,"PORCEL.A 60X60 ESM.KHALI WH AC1,80M2",C - PISOS E REVESTIMENTOS,373583.9772
449533,0.08252238008546942,112.0,"LAMP.LED DIC.  4,8W AM GU10 MR16 BIV",I - ILUMINACAO,128908.02750000001
440829,0.08294892039248991,99.0,ABRACAD.PLS ELET.       3/4  TMC  PT,E - MATERIAIS ELETRICOS,21619.641750000003
272957,0.08328938122469837,28.0,LIMPADOR VAPOR 5 ACESS. SC 2     127,M - MAQUINAS E MOTORES,29610.483000000004
476875,0.08350199444783289,62.0,TOALHA BNH INF. FANTASIA    RS 60229,"K - CAMA, MESA E BANHO",10656.765000000001
381699,0.08401499740764834,71.0,"SUV.SC FC.COMPLETO  FC 16,0L BASE C2",S - TINTAS E QUIMICOS,294427.29225
318250,0.0843668120088195,10.0,LAVAD.PRESSAO 1800L       BRAVO M220,M - MAQUINAS E MOTORES,20038.095
450327,0.08451542547285167,8.0,TV LED 55 UHD SMT 4K NANO 55NANO75SQ,R - ELETRONICOS,26030.550000000003
221711,0.08458231436773923,38.0,CUBA LOC.APOIO C/MESA Q6  173068PT02,W - LOUCAS E PIAS,24922.695
481583,0.08479553031413818,22.0,ARMARIO MULTIUSO 1P 0.44X1.84     BR,O - MOVEIS,28854.629999999997
404458,0.08513931400932805,172.0,"PORCEL.A 90X90 EPO.CALAC.ORO  2,40M2",C - PISOS E REVESTIMENTOS,1295549.6904
469594,0.08541248517763032,56.0,BOMBONIERE VID 11X10CM        DAM181,B - UTILIDADES DOMESTICAS,7473.732
448744,0.08576914174427817,59.0,LIXEIRA SINGLE PLS 15L PT 17014/0008,B - UTILIDADES DOMESTICAS,18935.469
456652,0.08640705237835597,43.0,COND.SPLIT 18000 EVAP.S4NW18 QF  117,D - ELETROS,379253.231
331251,0.08644263672509958,25.0,"CER.A 60X60 TRAV.R.BEGE BR P4 2,20M2",C - PISOS E REVESTIMENTOS,20587.505400000002
370720,0.08644696423975105,50.0,"FONTE P/LED 12V 2,08A 25W IP20  MBIV",I - ILUMINACAO,17379.285
453439,0.08683579090623109,36.0,VENT.MES.40CM VT-40-NB    PT/PR M220,D - ELETROS,24853.132500000003
433369,0.08759816621995634,38.0,FITA ADES.REFLET.BIKE         BRANCO,A - AUTOMOTIVO,2377.5150000000003
388534,0.08772011389249677,24.0,PORTA MAD.LISA 060X210WENGUE PREMIUM,"G - PORTAS, JANELAS E FECHADURAS",14908.425000000001
371496,0.08779089312689702,34.0,ESTUFA  6 BAND DP VC ACL 586BD  M220,N - INDUSTRIAL E NEGOCIOS,38459.61
359424,0.08805176330539134,44.0,CABO EXTENSIVO TRADO 1MT      915200,J - JARDINAGEM,13783.35
404591,0.08818773390483328,76.0,"PORCEL.A 26X106 ESM.OLD WES.RT2,00M2",C - PISOS E REVESTIMENTOS,121918.02
477868,0.08843858607703423,91.0,BANDEJA SERVIR MDF40X20         5671,B - UTILIDADES DOMESTICAS,24970.302000000003
372519,0.08876765858866419,48.0,"AZ PISCINA A 7,5X7,5 AZUL CEU 1,59M2",C - PISOS E REVESTIMENTOS,89323.75935000001
411886,0.08901095928204085,90.0,MANTA KING MICROF.220X240   2SORTIDA,"K - CAMA, MESA E BANHO",50753.01
439373,0.09011824286945158,30.0,COOKTOP 5B GAS       11479   PT M220,D - ELETROS,146262.6165
445809,0.09028282089270202,17.0,"PORCEL.A 60X60 EBR.CHAMP.BR CE2,20M2",C - PISOS E REVESTIMENTOS,26628.756000000005
460713,0.09046914171340925,82.0,QUEIJEIRA BAMBU/ACR.14CM      A33279,B - UTILIDADES DOMESTICAS,10942.648500000001
423889,0.09059267829383223,66.0,GUARDANAPO TEC.P.AJOUR 48X48  AZ 521,B - UTILIDADES DOMESTICAS,10040.625
366457,0.09283975521902495,120.0,CUBA LOC.SOB/EMB.39X31 RET.     BR01,W - LOUCAS E PIAS,75129.91500000001
459676,0.09310042220901453,85.0,"REVEST.A 45X90 QUANTUM CARR.LX2,00M2",C - PISOS E REVESTIMENTOS,229387.088
461149,0.09329299486024241,25.0,REFRIG. 2P 400L FF BRM54JBA  BR M127,D - ELETROS,727150.6305
446060,0.09348164259058833,33.0,"PORCEL.A 82X82 ESM.DREAM CETIM2,00M2",C - PISOS E REVESTIMENTOS,74687.676
416633,0.09362664417211408,104.0,"PORCEL.A 82X82 EPO.CALATA VE  2,00M2",C - PISOS E REVESTIMENTOS,519562.029
475278,0.09368978917287403,83.0,TOALHA RST JACQUARD WAVE          AZ,"K - CAMA, MESA E BANHO",6569.43
427058,0.09373590229045842,113.0,TOALHA VISITA P/B MELINA  NAT3328181,"K - CAMA, MESA E BANHO",10925.355
401645,0.09402193880934495,14.0,REFRIG. 2P 371L FF     DFN41 BR M127,D - ELETROS,257790.91800000003
439131,0.09423153018995417,124.0,P.ESCOVA PLS C/T          CZ PEG 722,U - METAIS E ACESSORIOS,12611.13
476403,0.09440309510733866,42.0,TOALHA BNH VISION DUAL AIR   CH 1883,"K - CAMA, MESA E BANHO",11684.715
22210,0.09461023160617402,128.0,"PICHE EXTRA                     3,6L",S - TINTAS E QUIMICOS,59086.734000000004
465858,0.09474726519645481,81.0,TOALHA BNH HANNAH 77X150 VD     1158,"K - CAMA, MESA E BANHO",25153.695
459031,0.09501164415162704,28.0,BELICHE MDF 1.47X1.97         NT/OFF,O - MOVEIS,65250.255000000005
471841,0.0950932398242645,165.0,TAPETE BANH. 43X61 DECK      CZ 0101,U - METAIS E ACESSORIOS,193292.89
410989,0.09509427888584124,33.0,"PORCEL.A 90X90ESM.MUNARI BR EX1,63M2",C - PISOS E REVESTIMENTOS,129641.3328
441342,0.09533576777516453,73.0,CAPA P/CADEIRA LISA      CABERNET 337,V - DECORACAO,17046.771
445755,0.09548058553430364,68.0,PRATO SMES.PORC.21CM PAPAYA   101711,B - UTILIDADES DOMESTICAS,7268.31
335231,0.096036377108428,32.0,XICARA CER PORC.65ML C/P 12PC  20096,B - UTILIDADES DOMESTICAS,9746.205
469232,0.09634135984720103,105.0,JARRA VID.225ML                26382,B - UTILIDADES DOMESTICAS,14066.335500000001
420294,0.09782144514352453,25.0,VENT.TET.3P 2LAMP. SMART     BR M220,D - ELETROS,48069.8715
297587,0.0982032141147626,10.0,"PORCEL.A 82X82 EPO.CALACATA CR2,00M2",C - PISOS E REVESTIMENTOS,11369.988000000001
459654,0.09821745700005301,79.0,FORMA CONCHA SILIC.21CM   MR   YH111,B - UTILIDADES DOMESTICAS,7554.96
452584,0.09968755367318075,40.0,"CER.A 60X60 FLORENCA BR  2,50M2",C - PISOS E REVESTIMENTOS,137028.33375
466711,0.1009230070637238,114.0,P.ESCOVA ACR.C/T           AZ PEC700,U - METAIS E ACESSORIOS,9236.115
416567,0.10103404610248949,85.0,PINCEL COZINHA SILICONE 17CM AM 108C,B - UTILIDADES DOMESTICAS,4619.989500000001
445737,0.10108510729473337,62.0,PRATO RASO PORC.28CM BLACK    003771,B - UTILIDADES DOMESTICAS,7179.06
344696,0.10112659140032046,59.0,MESA PLS INF DONACHICA            VM,"L - INFANTIL, LAZER E PETS",15565.725
423951,0.1016632643826492,160.0,MAO FRANCESA ACO 23CM FORTE       PT,Q - BASICOS CONSTRUCAO,32340.798
415709,0.10201591568841649,110.0,LIXEIRA BASC.PLS 5.0L      CZ LX 655,B - UTILIDADES DOMESTICAS,28629.300000000003
474108,0.10329481472344033,41.0,ESCORREDOR PRAT KIT SUS PT 14PC 0244,B - UTILIDADES DOMESTICAS,22861.86
348310,0.10388672860401255,28.0,BALANCA ELET.300KG PLATAF. IX   2169,N - INDUSTRIAL E NEGOCIOS,67211.655
442528,0.10457556026912598,19.0,"PORCEL.A 60X120 EPO.PULPIS CRE1,44M2",C - PISOS E REVESTIMENTOS,35492.9904
464241,0.10469053289644369,78.0,PISO JACQUARD LOFT 60X50      CH 725,"K - CAMA, MESA E BANHO",12192.915
396098,0.10517510084439448,58.0,MESA SALA 1.35X0.90 HERA C/VD    OFF,O - MOVEIS,302685.9045
289333,0.10590022117627466,84.0,PORTA PVC SANF.070X210 EASY LOCK  BR,"G - PORTAS, JANELAS E FECHADURAS",77713.02
469888,0.10630259446205705,85.0,CORTINA 300X250 BOUCLET        CZ 03,V - DECORACAO,42553.56
469735,0.10651222382791996,125.0,PANO AMER.44X29 BAMBU       AMER0070,B - UTILIDADES DOMESTICAS,33496.449
459685,0.10665014284724703,84.0,"PORCEL.A 90X90 ESM.VERS.BG EXT2,40M2",C - PISOS E REVESTIMENTOS,318480.0696
483384,0.10714075562730929,44.0,CANECA IX 460ML               DL3184,B - UTILIDADES DOMESTICAS,9801.12
331737,0.10749059049410077,40.0,"LAMP.LED VELA CL 4,5W AM E14    MBIV",I - ILUMINACAO,8717.8245
483703,0.10868174662820936,20.0,"PORCEL.A 60X60 ESM.MUNA BR AC 1,80M2",C - PISOS E REVESTIMENTOS,142907.62500000003
392403,0.10868407546690824,70.0,PRATO RASO CER.26CM NAUTICO 6784,B - UTILIDADES DOMESTICAS,10770.795
403810,0.10908817758591721,63.0,XICARA CHA CER.C/P GRECIA  AE04-5108,B - UTILIDADES DOMESTICAS,6437.34
310796,0.109132225125301,42.0,PLACA 4X4 BIANCO     LNA4826BIF LLIG,E - MATERIAIS ELETRICOS,12471.375000000002
412281,0.10994746688136324,37.0,LAV.ROUPA 11KG+SEC. CV5011T  PR M220,D - ELETROS,1204632.96975
399361,0.11024239573729142,50.0,SUPORTE TACA SUSPENSO FIXO   BR 0004,B - UTILIDADES DOMESTICAS,6611.430000000001
437734,0.11057226269785453,133.0,LAMP.LED  TUB T05   18W   G5 BR MBIV,I - ILUMINACAO,49577.955
431268,0.11168926724593221,40.0,"REVEST.A 10X20 BRK20050       2,00M2",C - PISOS E REVESTIMENTOS,43152.69
267049,0.11181689308157636,20.0,CUBA LOC.SOB/AP.41X34 Q7 173045 BR01,W - LOUCAS E PIAS,16089.990000000002
310801,0.11239897149284073,87.0,TAMPA P/INT.1M      SN4915NF BR LLIG,E - MATERIAIS ELETRICOS,16998.870000000003
479499,0.11252202784313861,82.0,"PORCEL.A 60X60 ESM.CAMP.VD EXT2,20M2",C - PISOS E REVESTIMENTOS,152331.1482
437525,0.11337466010200771,88.0,PERSIANA ROLO 140X140 TRANSLUC 711FE,V - DECORACAO,47630.415
481706,0.11436358454257664,22.0,TV LED 55 UHD SMT 4K  QLED QN55LS03D,R - ELETRONICOS,240426.42750000002
483424,0.1145222378544325,35.0,ESCOVA SANIT.PLS C/SUP.    BR DL1933,U - METAIS E ACESSORIOS,22982.8725
452596,0.11456313758363973,33.0,"PORCEL.A 90X90 EPO.CEMEN.GR.LX2,40M2",C - PISOS E REVESTIMENTOS,139975.668
428516,0.1161031847268451,165.0,INT.SPL CJ.1S+1T 20A    LGX10320 POP,E - MATERIAIS ELETRICOS,57432.515
477336,0.11742227843597934,96.0,TOALHA RST TORONTO           GB 1666,"K - CAMA, MESA E BANHO",24876.957
344738,0.11773210252253145,48.0,MESA PLS INF DONACHICA            BR,"L - INFANTIL, LAZER E PETS",13302.135
200321,0.11790043455568291,28.0,BACIA SNT.ASPEN P75       EBANO EB95,W - LOUCAS E PIAS,12414.78
202150,0.11803094342469503,24.0,CUBA LOC.APOIO C/MESA Q6  173068PG59,W - LOUCAS E PIAS,14969.325
473749,0.11806093214877633,39.0,"PORCEL.A 19,5X91,2ESM.TANZ.AC 1,07M2",C - PISOS E REVESTIMENTOS,92891.04741000001
431261,0.11826741566803052,92.0,"REVEST.A 10X20 BRK20010       2,00M2",C - PISOS E REVESTIMENTOS,510227.368
463568,0.11863448313909634,26.0,"CER.A 20X120 ILHEUS CANELA EXT1,66M2",C - PISOS E REVESTIMENTOS,80489.35209
298479,0.11888429882858262,12.0,BACIA SNT.AZALEA PLUS      9130 PG59,W - LOUCAS E PIAS,7360.29
466714,0.11911726907907583,109.0,P.SABONETE PLS 300ML      CH PSC 700,U - METAIS E ACESSORIOS,13063.890000000001
374409,0.12003635709543911,53.0,PANQUEQUEIRA AL/CER.22 VAN. 4791/352,B - UTILIDADES DOMESTICAS,20814.192
429469,0.12024074842172679,186.0,INT.2S 1SPL+1PAR  10A     LGX102 POP,E - MATERIAIS ELETRICOS,38926.755
451500,0.12060913564208028,150.0,CORTINA 200X160 PTK LISA SLIM.    TT,V - DECORACAO,261684.7695
382896,0.12063451067203897,47.0,"PORCEL.A 58X58 EBR.LILLE BEIGE1,68M2",C - PISOS E REVESTIMENTOS,86171.98212
441069,0.12130011681364114,64.0,"CER.A 10X10 ACOCA HD10050  P4 1,44M2",C - PISOS E REVESTIMENTOS,107342.4744
12437,0.12152978878417807,36.0,BACIA SNT.INFANTIL        08254 BR01,W - LOUCAS E PIAS,35998.200000000004
36164,0.12218831694436554,162.0,CABIDE ROUPA INF.PLS.31CM 3PC RS 107,B - UTILIDADES DOMESTICAS,19046.16
450476,0.12289404775745605,46.0,LUSTRE LED   NE 15W  DO LPL-008 5304,I - ILUMINACAO,23164.785
477905,0.1233668267805467,85.0,MANTEIGUEIRA CRIST.7CM          5430,B - UTILIDADES DOMESTICAS,17077.6165
464888,0.12336852730959408,37.0,BOMBA VIBRATORIA SAPPO ECO FIT  M127,M - MAQUINAS E MOTORES,28113.75
456081,0.12354214901204527,44.0,LENCOL QUEEN BASIC PERCALE C/ELAS BR,"K - CAMA, MESA E BANHO",18887.925
475265,0.12371935525746652,102.0,TOALHA BNH JACQUARD WAVE          VD,"K - CAMA, MESA E BANHO",29204.595
334847,0.12419553943819413,97.0,BARRA UTENS.COZ.IX    25CM  2200/325,B - UTILIDADES DOMESTICAS,11065.74
336767,0.12424529115950847,85.0,CUBA LOC.APOIO C/MESA Q35 138067BR01,W - LOUCAS E PIAS,110332.32
445584,0.12446848593219982,42.0,PORTA-COPO CORTICA 10CM 2PC    27599,B - UTILIDADES DOMESTICAS,9946.1145
471411,0.12525799498020126,100.0,SAIA BOX P/COLCHAO SOLTE CLEAN    BR,"K - CAMA, MESA E BANHO",17602.515000000003
228446,0.12539993026099985,97.0,LAVAT.LOC.P/COL.CITY49X40 12000 BR01,W - LOUCAS E PIAS,114646.875
366453,0.12553350042761444,96.0,CUBA LOC.SOB/EMB 43X31 OVAL     BR01,W - LOUCAS E PIAS,67944.555
435074,0.12586799270030555,27.0,CAMERA SEG.S/FIO WI-FI SMART IZC  BR,R - ELETRONICOS,17879.925
445860,0.1261914652289057,56.0,"PORCEL.A 60X60 ESM.CEMEN.HIDRA2,20M2",C - PISOS E REVESTIMENTOS,66775.63200000001
42354,0.12626158628822723,77.0,ASSEN.SNT.SOFT  TPJF/AS FAMILIA  BR1,U - METAIS E ACESSORIOS,13507.2
454889,0.12723424010645817,88.0,"LAMP.LED AR70 4,8W AM GU10 2700K BIV",I - ILUMINACAO,31658.025
